Cluster_ID	Gene	Degree_Centrality	Betweenness_Centrality	Closeness_Centrality
0	KRAS	1.0	0.7788	1.0
0	KDM5A	0.3636	0.0061	0.6111
0	PAK7	0.3636	0.0182	0.6111
0	RECQL	0.3636	0.0061	0.6111
0	ATM	0.2727	0.0091	0.5789
0	FBXW7	0.2727	0.0091	0.5789
0	H3F3C	0.2727	0.0	0.5789
0	POLE	0.2727	0.0091	0.5789
0	DNMT3B	0.1818	0.0	0.55
0	CHEK2	0.0909	0.0	0.5238
0	FOXP1	0.0909	0.0	0.5238
0	NFE2L2	0.0909	0.0	0.5238
1	KEAP1	1.0	0.3	1.0
1	EPHA5	0.6667	0.0667	0.75
1	SOX17	0.6667	0.0667	0.75
1	FLT1	0.5	0.0	0.6667
1	PREX2	0.5	0.0333	0.6667
1	STAG2	0.5	0.0333	0.6667
1	STK11	0.5	0.0333	0.6667
